seq,time,bid_price,bid_size,ask_price,ask_size
399,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.41206
400,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.04126
401,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.53496
402,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.04126
403,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.53496
404,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.49496
405,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.86576
406,2025-09-13 20:43:21,115871.5,12.1654,115871.51,5.37206
407,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.86576
408,2025-09-13 20:43:21,115871.5,12.1654,115871.51,4.49496
409,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.49496
410,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.86576
411,2025-09-13 20:43:21,115871.5,11.8202,115871.51,5.37206
412,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.37206
413,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.00126
414,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.49496
415,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.00126
416,2025-09-13 20:43:21,115871.5,11.77015,115871.51,5.00126
417,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.00126
418,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.00071
419,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.37151
420,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.3721
421,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.0013
422,2025-09-13 20:43:21,115871.5,11.7701,115871.51,5.3721
423,2025-09-13 20:43:21,115871.5,11.77015,115871.51,5.3721
424,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.3721
425,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.8658
426,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.495
427,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.0013
428,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.3721
429,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.36129
430,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.85499
431,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.48419
432,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.99049
433,2025-09-13 20:43:21,115871.5,11.7702,115871.51,5.36129
434,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.85499
435,2025-09-13 20:43:21,115871.5,11.7702,115871.51,4.48419
436,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.48419
437,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.48376
438,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.85456
439,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.48376
440,2025-09-13 20:43:21,115871.5,11.8202,115871.51,4.85456
441,2025-09-13 20:43:21,115871.5,11.8202,115871.51,5.36086
442,2025-09-13 20:43:21,115871.5,11.81679,115871.51,5.36086
443,2025-09-13 20:43:21,115871.5,11.81679,115871.51,4.99006
444,2025-09-13 20:43:21,115871.5,11.81679,115871.51,5.36086
445,2025-09-13 20:43:22,115871.5,11.81679,115871.51,4.99006
446,2025-09-13 20:43:22,115871.5,11.81679,115871.51,5.36086
447,2025-09-13 20:43:22,115871.5,11.81679,115871.51,4.85456
448,2025-09-13 20:43:22,115871.5,11.81674,115871.51,4.85456
449,2025-09-13 20:43:22,115871.5,11.81679,115871.51,4.85456
450,2025-09-13 20:43:22,115871.5,11.81679,115871.51,5.36086
451,2025-09-13 20:43:22,115871.5,11.82044,115871.51,5.36086
452,2025-09-13 20:43:22,115871.5,11.83339,115871.51,5.36086
453,2025-09-13 20:43:22,115871.5,11.83339,115871.51,4.99006
454,2025-09-13 20:43:22,115871.5,11.83339,115871.51,4.48376
455,2025-09-13 20:43:22,115871.5,11.83322,115871.51,4.48376
456,2025-09-13 20:43:22,115871.5,11.83317,115871.51,4.48376
457,2025-09-13 20:43:22,115871.5,11.83312,115871.51,4.48376
458,2025-09-13 20:43:22,115871.5,11.87312,115871.51,4.48376
459,2025-09-13 20:43:22,115871.5,11.87312,115871.51,4.85456
460,2025-09-13 20:43:22,115871.5,11.87312,115871.51,4.48376
461,2025-09-13 20:43:22,115871.5,11.87338,115871.51,4.48376
462,2025-09-13 20:43:22,115871.5,11.80879,115871.51,4.48376
463,2025-09-13 20:43:22,115871.5,11.80879,115871.51,4.3907
464,2025-09-13 20:43:22,115871.5,11.80879,115871.51,4.897
465,2025-09-13 20:43:22,115871.5,11.80884,115871.51,4.897
466,2025-09-13 20:43:22,115871.5,11.80889,115871.51,4.897
467,2025-09-13 20:43:22,115871.5,11.80889,115871.51,4.89705
468,2025-09-13 20:43:22,115871.5,11.80889,115871.51,5.26785
469,2025-09-13 20:43:22,115871.5,11.80889,115871.51,4.89705
470,2025-09-13 20:43:22,115871.5,11.80889,115871.51,4.39075
471,2025-09-13 20:43:22,115871.5,11.80889,115871.51,4.89705
472,2025-09-13 20:43:22,115871.5,11.80889,115871.51,5.26785
473,2025-09-13 20:43:22,115871.5,11.80807,115871.51,5.26785
474,2025-09-13 20:43:22,115871.5,11.80802,115871.51,5.26785
475,2025-09-13 20:43:22,115871.5,11.80802,115871.51,5.26756
476,2025-09-13 20:43:22,115871.5,11.80802,115871.51,5.26761
477,2025-09-13 20:43:22,115871.5,11.80796,115871.51,5.26761
478,2025-09-13 20:43:22,115871.5,11.77396,115871.51,5.26761
479,2025-09-13 20:43:22,115871.5,11.77396,115871.51,5.30761
480,2025-09-13 20:43:22,115871.5,11.72396,115871.51,5.30761
481,2025-09-13 20:43:22,115871.5,11.72396,115871.51,5.65283
482,2025-09-13 20:43:22,115871.5,11.72396,115871.51,5.91174
483,2025-09-13 20:43:23,115871.5,11.72396,115871.51,5.91149
484,2025-09-13 20:43:23,115871.5,11.72391,115871.51,5.91149
485,2025-09-13 20:43:23,115871.5,11.72391,115871.51,5.54069
486,2025-09-13 20:43:23,115871.5,11.72391,115871.51,5.91149
487,2025-09-13 20:43:23,115871.5,11.72179,115871.51,5.91149
488,2025-09-13 20:43:23,115871.5,11.72179,115871.51,5.54069
489,2025-09-13 20:43:23,115871.5,11.72179,115871.51,5.91149
490,2025-09-13 20:43:23,115871.5,11.72133,115871.51,5.91149
491,2025-09-13 20:43:23,115871.5,11.68733,115871.51,5.91149
492,2025-09-13 20:43:23,115871.5,11.68682,115871.51,5.91149
493,2025-09-13 20:43:23,115871.5,11.68672,115871.51,5.91149
494,2025-09-13 20:43:23,115871.5,11.68667,115871.51,5.91149
495,2025-09-13 20:43:23,115871.5,11.68677,115871.51,5.91149
496,2025-09-13 20:43:23,115871.5,11.67936,115871.51,5.91149
497,2025-09-13 20:43:23,115871.5,11.67061,115871.51,5.91149
498,2025-09-13 20:43:23,115871.5,11.67061,115871.51,5.40519
499,2025-09-13 20:43:23,115871.5,11.66727,115871.51,5.40519
500,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.91149
501,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.40519
502,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.37325
503,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.40518
504,2025-09-13 20:43:24,115871.5,11.66732,115871.51,5.40518
505,2025-09-13 20:43:24,115871.5,11.66737,115871.51,5.40518
506,2025-09-13 20:43:24,115871.5,11.66732,115871.51,5.40518
507,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.40518
508,2025-09-13 20:43:24,115871.5,11.66727,115871.51,5.91148
509,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.91148
510,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.54068
511,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.91148
512,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.54068
513,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.91148
514,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.54068
515,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.91148
516,2025-09-13 20:43:24,115871.5,11.66717,115871.51,5.54068
517,2025-09-13 20:43:24,115871.5,11.63634,115871.51,5.54068
518,2025-09-13 20:43:24,115871.5,11.63634,115871.51,5.91148
519,2025-09-13 20:43:24,115871.5,11.63634,115871.51,5.54068
520,2025-09-13 20:43:24,115871.5,11.63634,115871.51,5.54148
521,2025-09-13 20:43:24,115871.5,11.63634,115871.51,5.91228
522,2025-09-13 20:43:25,115871.5,11.63634,115871.51,5.91452
523,2025-09-13 20:43:25,115871.5,11.63634,115871.51,5.54372
524,2025-09-13 20:43:25,115871.5,11.63634,115871.51,5.03742
525,2025-09-13 20:43:25,115871.5,11.63634,115871.51,4.99742
526,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.99742
527,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.93616
528,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.91772
529,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.65881
530,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.31359
531,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.31014
532,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.30669
533,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.26827
534,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.26653
535,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.77283
536,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.86589
537,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.86589
538,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.35959
539,2025-09-13 20:43:25,115871.5,11.7261,115871.51,4.35959
540,2025-09-13 20:43:25,115871.5,11.7261,115871.51,4.35954
541,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.35954
542,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.35959
543,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.36304
544,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.36649
545,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.38493
546,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.89123
547,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.95239
548,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.93395
549,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.9305
550,2025-09-13 20:43:25,115871.5,11.72605,115871.51,4.92705
551,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.92705
552,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.9271
553,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.92715
554,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.9272
555,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.96599
556,2025-09-13 20:43:25,115871.5,11.68634,115871.51,5.33679
557,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.96599
558,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.96594
559,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.96939
560,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.97284
561,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.99128
562,2025-09-13 20:43:25,115871.5,11.68634,115871.51,5.36208
563,2025-09-13 20:43:25,115871.5,11.68634,115871.51,4.99128
564,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99128
565,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99123
566,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99118
567,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99113
568,2025-09-13 20:43:25,115871.5,11.6829,115871.51,5.36193
569,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99113
570,2025-09-13 20:43:25,115871.5,11.6829,115871.51,5.36193
571,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99113
572,2025-09-13 20:43:25,115871.5,11.6829,115871.51,5.36193
573,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99113
574,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99113
575,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36193
576,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99113
577,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36193
578,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99113
579,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36193
580,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99113
581,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36193
582,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99113
583,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36193
584,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36172
585,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99092
586,2025-09-13 20:43:25,115871.5,11.68295,115871.51,5.36172
587,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.99092
588,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99092
589,2025-09-13 20:43:25,115871.5,11.68285,115871.51,4.99092
590,2025-09-13 20:43:25,115871.5,11.6828,115871.51,4.99092
591,2025-09-13 20:43:25,115871.5,11.68285,115871.51,4.99092
592,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99092
593,2025-09-13 20:43:25,115871.5,11.6829,115871.51,5.36172
594,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99092
595,2025-09-13 20:43:25,115871.5,11.68285,115871.51,4.99092
596,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.99092
597,2025-09-13 20:43:25,115871.5,11.6829,115871.51,4.98403
598,2025-09-13 20:43:25,115871.5,11.68295,115871.51,4.98403
599,2025-09-13 20:43:25,115871.5,11.683,115871.51,4.98403
600,2025-09-13 20:43:25,115871.5,11.683,115871.51,4.89097
601,2025-09-13 20:43:25,115871.5,11.683,115871.51,4.89102
602,2025-09-13 20:43:26,115871.5,11.68305,115871.51,4.89102
603,2025-09-13 20:43:26,115871.5,11.68295,115871.51,4.89102
604,2025-09-13 20:43:26,115871.5,11.6829,115871.51,4.89102
605,2025-09-13 20:43:26,115871.5,11.683,115871.51,4.89102
606,2025-09-13 20:43:26,115871.5,11.68295,115871.51,4.89102
607,2025-09-13 20:43:26,115871.5,11.683,115871.51,4.89102
608,2025-09-13 20:43:26,115871.5,11.683,115871.51,4.89043
609,2025-09-13 20:43:26,115871.5,11.683,115871.51,4.89109
610,2025-09-13 20:43:26,115871.5,11.68295,115871.51,4.89109
611,2025-09-13 20:43:26,115871.5,11.68295,115871.51,4.88289
612,2025-09-13 20:43:26,115871.5,11.68312,115871.51,4.88289
613,2025-09-13 20:43:26,115871.5,11.68307,115871.51,4.88289
614,2025-09-13 20:43:26,115871.5,11.68307,115871.51,4.90595
615,2025-09-13 20:43:26,115871.5,11.6917,115871.51,4.90595
616,2025-09-13 20:43:26,115871.5,11.6917,115871.51,4.906
617,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.90427
618,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.88583
619,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.88238
620,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.87893
621,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.85587
622,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.34957
623,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.85587
624,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.87893
625,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.847
626,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.87896
627,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.88241
628,2025-09-13 20:43:27,115871.5,11.6917,115871.51,4.88586
629,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88586
630,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88443
631,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.37813
632,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88443
633,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88448
634,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88443
635,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88448
636,2025-09-13 20:43:27,115871.5,11.69144,115871.51,4.88453
637,2025-09-13 20:43:27,115871.5,11.69091,115871.51,4.88453
638,2025-09-13 20:43:27,115871.5,11.69091,115871.51,4.88448
639,2025-09-13 20:43:27,115871.5,11.69091,115871.51,4.88443
640,2025-09-13 20:43:27,115871.5,11.69086,115871.51,4.88443
641,2025-09-13 20:43:27,115871.5,11.69091,115871.51,4.88443
642,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88443
643,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88438
644,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88433
645,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88438
646,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.37808
647,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88438
648,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88443
649,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88448
650,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88443
651,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.37813
652,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88443
653,2025-09-13 20:43:28,115871.5,11.69115,115871.51,4.88443
654,2025-09-13 20:43:28,115871.5,11.69115,115871.51,4.88448
655,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88448
656,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88443
657,2025-09-13 20:43:28,115871.5,11.6911,115871.51,4.88448
658,2025-09-13 20:43:28,115871.5,11.6411,115871.51,4.88448
659,2025-09-13 20:43:29,115871.5,11.64136,115871.51,4.88448
660,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.88448
661,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.85252
662,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.82946
663,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.82601
664,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.82256
665,2025-09-13 20:43:29,115871.5,11.63771,115871.51,4.85453
666,2025-09-13 20:43:29,115871.5,11.64132,115871.51,4.85453
667,2025-09-13 20:43:29,115871.5,11.64132,115871.51,4.85387
668,2025-09-13 20:43:29,115871.5,11.64132,115871.51,4.85452
669,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.85452
670,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.34822
671,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.85452
672,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.34822
673,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.37128
674,2025-09-13 20:43:29,115871.5,11.69137,115871.51,4.37128
675,2025-09-13 20:43:29,115871.5,11.69137,115871.51,4.87758
676,2025-09-13 20:43:29,115871.5,11.69137,115871.51,4.97064
677,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.97064
678,2025-09-13 20:43:29,115871.5,11.69127,115871.51,4.97064
679,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.97064
680,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.97059
681,2025-09-13 20:43:29,115871.5,11.69132,115871.51,4.97064
682,2025-09-13 20:43:29,115871.5,11.69058,115871.51,4.97064
683,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.97064
684,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.93867
685,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.97066
686,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.97061
687,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.97066
688,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.97061
689,2025-09-13 20:43:29,115871.5,11.69063,115871.51,4.46431
690,2025-09-13 20:43:29,115871.5,11.69068,115871.51,4.46431
691,2025-09-13 20:43:29,115871.5,11.69068,115871.51,4.97061
692,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.46431
693,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.46043
694,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.96673
695,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.96673
696,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.46043
697,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.96673
698,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.46043
699,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.96673
700,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.46043
701,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.96673
702,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.46043
703,2025-09-13 20:43:30,115871.5,11.77698,115871.51,4.96673
704,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.96673
705,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.46043
706,2025-09-13 20:43:30,115871.5,11.69068,115871.51,4.96673
707,2025-09-13 20:43:30,115871.5,11.64068,115871.51,4.96673
708,2025-09-13 20:43:31,115871.5,11.72698,115871.51,4.96673
709,2025-09-13 20:43:31,115871.5,11.72693,115871.51,4.96673
710,2025-09-13 20:43:31,115871.5,11.72693,115871.51,4.46043
711,2025-09-13 20:43:31,115871.5,11.72693,115871.51,4.0289
712,2025-09-13 20:43:31,115871.5,11.77693,115871.51,4.0289
713,2025-09-13 20:43:31,115871.5,11.77693,115871.51,4.5352
714,2025-09-13 20:43:31,115871.5,11.77698,115871.51,4.5352
715,2025-09-13 20:43:31,115871.5,11.77698,115871.51,4.0289
716,2025-09-13 20:43:31,115871.5,11.77693,115871.51,4.0289
717,2025-09-13 20:43:31,115871.5,11.77698,115871.51,4.0289
718,2025-09-13 20:43:31,115871.5,11.77698,115871.51,4.5352
719,2025-09-13 20:43:31,115871.5,11.77703,115871.51,4.5352
720,2025-09-13 20:43:31,115871.5,11.77708,115871.51,4.5352
721,2025-09-13 20:43:31,115871.5,11.77703,115871.51,4.5352
722,2025-09-13 20:43:31,115871.5,11.77698,115871.51,4.5352
723,2025-09-13 20:43:31,115871.5,11.77693,115871.51,4.5352
724,2025-09-13 20:43:32,115871.5,11.77693,115871.51,4.51214
725,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.51214
726,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.00584
727,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.51214
728,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.51187
729,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.53493
730,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.53498
731,2025-09-13 20:43:32,115871.5,11.76994,115871.51,4.53503
732,2025-09-13 20:43:32,115871.5,11.72994,115871.51,4.53503
733,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.53503
734,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.53498
735,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.53433
736,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.53487
737,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.02857
738,2025-09-13 20:43:32,115871.5,11.72953,115871.51,4.53487
739,2025-09-13 20:43:32,115871.5,11.72948,115871.51,4.53487
740,2025-09-13 20:43:32,115871.5,11.72948,115871.51,4.02857
741,2025-09-13 20:43:32,115871.5,11.72948,115871.51,4.53487
742,2025-09-13 20:43:32,115871.5,11.72938,115871.51,4.53487
743,2025-09-13 20:43:32,115871.5,11.72948,115871.51,4.53487
744,2025-09-13 20:43:32,115871.5,11.72943,115871.51,4.53487
745,2025-09-13 20:43:32,115871.5,11.72948,115871.51,4.53487
746,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.53487
747,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.53492
748,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.53497
749,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.53492
750,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.53497
751,2025-09-13 20:43:32,115871.5,11.7674,115871.51,4.51191
752,2025-09-13 20:43:32,115871.5,11.77499,115871.51,4.51191
753,2025-09-13 20:43:32,115871.5,11.77499,115871.51,4.51186
754,2025-09-13 20:43:33,115871.5,11.77674,115871.51,4.51186
755,2025-09-13 20:43:33,115871.5,11.77674,115871.51,4.51191
756,2025-09-13 20:43:33,115871.5,11.77674,115871.51,4.51186
757,2025-09-13 20:43:33,115871.5,11.77674,115871.51,4.51191
758,2025-09-13 20:43:33,115871.5,11.77674,115871.51,4.94344
759,2025-09-13 20:43:33,115871.5,11.72674,115871.51,4.94344
760,2025-09-13 20:43:33,115871.5,11.72499,115871.51,4.94344
761,2025-09-13 20:43:33,115871.5,11.72691,115871.51,4.94344
762,2025-09-13 20:43:33,115871.5,11.71736,115871.51,4.94344
763,2025-09-13 20:43:33,115871.5,11.71736,115871.51,4.9429
764,2025-09-13 20:43:33,115871.5,11.71736,115871.51,4.94347
765,2025-09-13 20:43:33,115871.5,11.58724,115871.51,4.94347
766,2025-09-13 20:43:33,115871.5,12.21374,115871.51,4.94347
767,2025-09-13 20:43:33,115871.5,12.26374,115871.51,4.94347
768,2025-09-13 20:43:33,115871.5,12.26374,115871.51,4.94352
769,2025-09-13 20:43:34,115871.5,12.26374,115871.51,4.91153
770,2025-09-13 20:43:34,115871.5,12.26374,115871.51,4.9436
771,2025-09-13 20:43:34,115871.5,12.26374,115871.51,4.94355
772,2025-09-13 20:43:34,115871.5,12.26023,115871.51,4.94355
773,2025-09-13 20:43:34,115871.5,12.26023,115871.51,4.94396
774,2025-09-13 20:43:34,115871.5,12.26023,115871.51,4.94391
775,2025-09-13 20:43:34,115871.5,12.26023,115871.51,4.94386
776,2025-09-13 20:43:34,115871.5,12.26023,115871.51,4.94391
777,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.94391
778,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.94396
779,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.94401
780,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.94396
781,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.43766
782,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.94396
783,2025-09-13 20:43:34,115871.5,12.25662,115871.51,4.43766
784,2025-09-13 20:43:34,115871.5,12.26017,115871.51,4.43766
785,2025-09-13 20:43:34,115871.5,12.26017,115871.51,4.00613
786,2025-09-13 20:43:34,115871.5,12.26017,115871.51,3.96734
787,2025-09-13 20:43:34,115871.5,12.25991,115871.51,3.96734
788,2025-09-13 20:43:34,115871.5,12.25991,115871.51,3.76734
789,2025-09-13 20:43:34,115871.5,12.25991,115871.51,3.70618
790,2025-09-13 20:43:34,115871.5,12.25996,115871.51,3.70618
791,2025-09-13 20:43:34,115871.5,12.26001,115871.51,3.70618
792,2025-09-13 20:43:34,115871.5,12.26006,115871.51,3.70618
793,2025-09-13 20:43:34,115871.5,12.26001,115871.51,3.70618
794,2025-09-13 20:43:34,115871.5,12.26006,115871.51,3.70618
795,2025-09-13 20:43:34,115871.5,12.26001,115871.51,3.70618
796,2025-09-13 20:43:34,115871.5,12.26006,115871.51,3.70618
797,2025-09-13 20:43:34,115871.5,12.26001,115871.51,3.70618
